False_Positive_Rate,True_Positive_Rate,Threshold
0.8725099601593626,0.9166666666666666,0.259465754032135
0.8884462151394422,0.9166666666666666,0.25512218475341797
0.8884462151394422,0.9226190476190477,0.2547454237937927
0.900398406374502,0.9226190476190477,0.25147977471351624
0.900398406374502,0.9285714285714286,0.2501620948314667
0.9043824701195219,0.9285714285714286,0.25010743737220764
0.9043824701195219,0.9345238095238095,0.24974402785301208
0.9163346613545816,0.9345238095238095,0.24386216700077057
0.9163346613545816,0.9404761904761905,0.24135781824588776
0.9322709163346613,0.9404761904761905,0.23656606674194336
0.9322709163346613,0.9464285714285714,0.2360631674528122
0.9402390438247012,0.9464285714285714,0.22564832866191864
0.9402390438247012,0.9583333333333334,0.22430504858493805
0.9561752988047809,0.9583333333333334,0.21319852769374847
0.9561752988047809,0.9642857142857143,0.21236729621887207
0.9681274900398407,0.9642857142857143,0.2076084464788437
0.9681274900398407,0.9702380952380952,0.2070227414369583
0.9880478087649402,0.9702380952380952,0.18139152228832245
0.9880478087649402,0.9761904761904762,0.17791350185871124
0.9920318725099602,0.9761904761904762,0.1773892492055893
0.9920318725099602,0.9821428571428571,0.17326657474040985
1.0,0.9821428571428571,0.1521271914243698
1.0,1.0,0.0811488926410675
