False_Positive_Rate,True_Positive_Rate,Threshold
0.852589641434263,0.8571428571428571,0.3459601296110323
0.852589641434263,0.875,0.34514344402046837
0.8605577689243028,0.875,0.34488398521907915
0.8605577689243028,0.8928571428571429,0.34434546205834643
0.8685258964143426,0.8928571428571429,0.34394873811191023
0.8685258964143426,0.8988095238095238,0.3439000974873185
0.8725099601593626,0.8988095238095238,0.3437248062441132
0.8725099601593626,0.9107142857142857,0.3430289284900112
0.8844621513944223,0.9107142857142857,0.3424269175321359
0.8844621513944223,0.9166666666666666,0.341244621044725
0.8884462151394422,0.9166666666666666,0.3411215671171505
0.8884462151394422,0.9226190476190477,0.34101694342042316
0.8924302788844621,0.9226190476190477,0.3409347706179958
0.8924302788844621,0.9285714285714286,0.3408627745852114
0.896414342629482,0.9285714285714286,0.34072279623169843
0.896414342629482,0.9345238095238095,0.3407099638503686
0.9123505976095617,0.9345238095238095,0.3401847188917298
0.9123505976095617,0.9464285714285714,0.3394847899784703
0.9163346613545816,0.9464285714285714,0.3393848950552495
0.9163346613545816,0.9523809523809523,0.3392987494047922
0.9282868525896414,0.9523809523809523,0.3386608778715702
0.9282868525896414,0.9642857142857143,0.3383569280289076
0.952191235059761,0.9642857142857143,0.336963743148565
0.952191235059761,0.9702380952380952,0.336822215869218
0.9561752988047809,0.9702380952380952,0.3368116589932101
0.9561752988047809,0.9761904761904762,0.33677845132587253
0.9601593625498008,0.9761904761904762,0.3367327914952492
0.9601593625498008,0.9821428571428571,0.3366480623348179
0.9800796812749004,0.9821428571428571,0.33514805097108036
0.9800796812749004,0.9880952380952381,0.3347287829635988
0.9880478087649402,0.9880952380952381,0.3343989989711716
0.9880478087649402,0.9940476190476191,0.3343820902566876
1.0,0.9940476190476191,0.3321002099870622
1.0,1.0,0.3111949596720982
